sample,station,date_sample,depth_m,species_name,size_class_cm,abundance,project
FI00041,SD2,1/30/1992,64.9,Porichthys notatus,10,3,PLOO
FI00041,SD2,1/30/1992,64.9,Porichthys notatus,11,9,PLOO
FI00041,SD2,1/30/1992,64.9,Porichthys notatus,12,8,PLOO
FI00041,SD2,1/30/1992,64.9,Porichthys notatus,13,4,PLOO
FI00041,SD2,1/30/1992,64.9,Porichthys notatus,14,6,PLOO
FI00041,SD2,1/30/1992,64.9,Porichthys notatus,15,3,PLOO
FI00041,SD2,1/30/1992,64.9,Porichthys notatus,16,2,PLOO
FI00041,SD2,1/30/1992,64.9,Raja inornata,51,1,PLOO
FI00041,SD2,1/30/1992,64.9,Raja inornata,55,1,PLOO
FI00041,SD2,1/30/1992,64.9,Scorpaena guttata,15,1,PLOO
FI00041,SD2,1/30/1992,64.9,Scorpaena guttata,16,1,PLOO
FI00041,SD2,1/30/1992,64.9,Scorpaena guttata,17,1,PLOO
FI00041,SD2,1/30/1992,64.9,Scorpaena guttata,18,1,PLOO
FI00041,SD2,1/30/1992,64.9,Scorpaena guttata,19,3,PLOO
FI00041,SD2,1/30/1992,64.9,Scorpaena guttata,20,2,PLOO
FI00041,SD2,1/30/1992,64.9,Scorpaena guttata,21,1,PLOO
FI00041,SD2,1/30/1992,64.9,Sebastes eos,9,1,PLOO
FI00041,SD2,1/30/1992,64.9,Symphurus atricaudus,10,1,PLOO
FI00041,SD2,1/30/1992,64.9,Symphurus atricaudus,12,1,PLOO
FI00041,SD2,1/30/1992,64.9,Symphurus atricaudus,14,4,PLOO
FI00041,SD2,1/30/1992,64.9,Symphurus atricaudus,15,3,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,16,3,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,17,2,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,19,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,20,3,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,21,3,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,22,6,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,23,2,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,24,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,25,6,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,27,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,28,2,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,29,3,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,30,5,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,31,8,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,32,10,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,33,11,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,34,8,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,35,14,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,36,8,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,37,7,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,38,2,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,39,3,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,40,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,41,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,43,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,44,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,45,1,PLOO
FI00041,SD2,1/30/1992,64.9,Synodus lucioceps,46,1,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,4,2,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,5,2,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,7,7,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,8,12,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,9,5,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,10,8,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,11,2,PLOO
FI00041,SD2,1/30/1992,64.9,Zalembius rosaceus,14,1,PLOO
FI00041,SD2,1/30/1992,64.9,Zaniolepis latipinnis,14,1,PLOO
FI00041,SD2,1/30/1992,64.9,Zaniolepis latipinnis,15,2,PLOO
FI00041,SD2,1/30/1992,64.9,Zaniolepis latipinnis,16,3,PLOO
FI00041,SD2,1/30/1992,64.9,Zaniolepis latipinnis,17,1,PLOO
FI00042,SD3,1/30/1992,60,Chilara taylori,20,1,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,7,1,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,8,1,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,9,16,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,10,13,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,11,4,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,12,3,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,13,5,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,14,1,PLOO
FI00042,SD3,1/30/1992,60,Citharichthys xanthostigma,16,1,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,19,1,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,20,3,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,21,1,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,22,4,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,23,3,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,24,5,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,25,9,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,26,7,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,27,3,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,28,9,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,29,2,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,31,1,PLOO
FI00042,SD3,1/30/1992,60,Genyonemus lineatus,33,1,PLOO
FI00042,SD3,1/30/1992,60,Hippoglossina stomata,21,1,PLOO
FI00042,SD3,1/30/1992,60,Icelinus quadriseriatus,3,1,PLOO
FI00042,SD3,1/30/1992,60,Icelinus quadriseriatus,5,6,PLOO
FI00042,SD3,1/30/1992,60,Icelinus quadriseriatus,6,7,PLOO
FI00042,SD3,1/30/1992,60,Icelinus quadriseriatus,7,9,PLOO
FI00042,SD3,1/30/1992,60,Icelinus quadriseriatus,8,3,PLOO
FI00042,SD3,1/30/1992,60,Lepidogobius lepidus,4,1,PLOO
FI00042,SD3,1/30/1992,60,Lepidogobius lepidus,5,5,PLOO
FI00042,SD3,1/30/1992,60,Lepidogobius lepidus,6,2,PLOO
FI00042,SD3,1/30/1992,60,Parophrys vetulus,20,1,PLOO
FI00042,SD3,1/30/1992,60,Pleuronectidae,3,3,PLOO
FI00042,SD3,1/30/1992,60,Pleuronectidae,4,1,PLOO
FI00042,SD3,1/30/1992,60,Pleuronichthys verticalis,14,1,PLOO
FI00042,SD3,1/30/1992,60,Pleuronichthys verticalis,17,1,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,4,17,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,5,15,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,6,24,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,7,14,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,8,7,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,9,3,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,10,6,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,11,6,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,12,9,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,13,14,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,14,7,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,15,2,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,16,1,PLOO
FI00042,SD3,1/30/1992,60,Porichthys notatus,17,1,PLOO
FI00042,SD3,1/30/1992,60,Scorpaena guttata,17,2,PLOO
FI00042,SD3,1/30/1992,60,Scorpaena guttata,18,1,PLOO
FI00042,SD3,1/30/1992,60,Scorpaena guttata,19,2,PLOO
FI00042,SD3,1/30/1992,60,Scorpaena guttata,21,2,PLOO
FI00042,SD3,1/30/1992,60,Scorpaena guttata,22,1,PLOO
FI00042,SD3,1/30/1992,60,Scorpaena guttata,25,2,PLOO
FI00042,SD3,1/30/1992,60,Scorpaena guttata,26,1,PLOO
FI00042,SD3,1/30/1992,60,Symphurus atricaudus,8,1,PLOO
FI00042,SD3,1/30/1992,60,Symphurus atricaudus,9,2,PLOO
FI00042,SD3,1/30/1992,60,Symphurus atricaudus,12,2,PLOO
FI00042,SD3,1/30/1992,60,Symphurus atricaudus,13,4,PLOO
FI00042,SD3,1/30/1992,60,Symphurus atricaudus,14,7,PLOO
FI00042,SD3,1/30/1992,60,Symphurus atricaudus,15,7,PLOO
FI00042,SD3,1/30/1992,60,Symphurus atricaudus,16,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,22,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,28,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,30,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,31,2,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,32,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,33,6,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,34,5,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,35,3,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,36,2,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,37,6,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,38,5,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,39,4,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,42,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,43,2,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,45,2,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,47,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,48,1,PLOO
FI00042,SD3,1/30/1992,60,Synodus lucioceps,50,1,PLOO
FI00042,SD3,1/30/1992,60,Zalembius rosaceus,4,3,PLOO
FI00042,SD3,1/30/1992,60,Zalembius rosaceus,5,1,PLOO
FI00042,SD3,1/30/1992,60,Zalembius rosaceus,10,2,PLOO
FI00042,SD3,1/30/1992,60,Zalembius rosaceus,11,1,PLOO
FI00042,SD3,1/30/1992,60,Zalembius rosaceus,12,1,PLOO
FI00042,SD3,1/30/1992,60,Zaniolepis latipinnis,14,1,PLOO
FI00042,SD3,1/30/1992,60,Zaniolepis latipinnis,15,2,PLOO
FI00043,SD7,1/30/1992,100,Argentina sialis,6,1,PLOO
FI00043,SD7,1/30/1992,100,Argentina sialis,8,3,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,3,1,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,4,2,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,5,13,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,6,29,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,7,23,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,8,10,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,10,1,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys sordidus,11,1,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys xanthostigma,8,1,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys xanthostigma,12,1,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys xanthostigma,13,1,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys xanthostigma,15,1,PLOO
FI00043,SD7,1/30/1992,100,Citharichthys xanthostigma,16,1,PLOO
FI00043,SD7,1/30/1992,100,Hippoglossina stomata,21,1,PLOO
FI00043,SD7,1/30/1992,100,Icelinus quadriseriatus,4,15,PLOO
FI00043,SD7,1/30/1992,100,Icelinus quadriseriatus,5,51,PLOO
FI00043,SD7,1/30/1992,100,Icelinus quadriseriatus,6,32,PLOO
FI00043,SD7,1/30/1992,100,Icelinus quadriseriatus,7,19,PLOO
FI00043,SD7,1/30/1992,100,Icelinus quadriseriatus,8,1,PLOO
FI00043,SD7,1/30/1992,100,Lepidogobius lepidus,5,3,PLOO
FI00043,SD7,1/30/1992,100,Parophrys vetulus,12,1,PLOO
FI00043,SD7,1/30/1992,100,Parophrys vetulus,19,1,PLOO
FI00043,SD7,1/30/1992,100,Parophrys vetulus,20,1,PLOO
FI00043,SD7,1/30/1992,100,Parophrys vetulus,21,1,PLOO
FI00043,SD7,1/30/1992,100,Parophrys vetulus,22,1,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,4,1,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,5,2,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,6,6,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,7,3,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,9,3,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,10,3,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,11,2,PLOO
FI00043,SD7,1/30/1992,100,Porichthys notatus,13,1,PLOO
FI00043,SD7,1/30/1992,100,Raja inornata,24,1,PLOO
FI00043,SD7,1/30/1992,100,Scorpaena guttata,21,1,PLOO
FI00043,SD7,1/30/1992,100,Scorpaena guttata,26,1,PLOO
FI00043,SD7,1/30/1992,100,Sebastes saxicola,6,2,PLOO
FI00043,SD7,1/30/1992,100,Sebastes saxicola,7,3,PLOO
FI00043,SD7,1/30/1992,100,Sebastes saxicola,8,1,PLOO
FI00043,SD7,1/30/1992,100,Symphurus atricaudus,11,2,PLOO
FI00043,SD7,1/30/1992,100,Symphurus atricaudus,12,1,PLOO
FI00043,SD7,1/30/1992,100,Symphurus atricaudus,13,3,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,10,2,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,11,4,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,12,4,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,13,4,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,14,3,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,15,1,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,19,1,PLOO
FI00043,SD7,1/30/1992,100,Synodus lucioceps,25,1,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,4,22,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,5,7,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,8,4,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,9,4,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,10,8,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,11,4,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,12,2,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,13,3,PLOO
FI00043,SD7,1/30/1992,100,Zalembius rosaceus,14,1,PLOO
FI00043,SD7,1/30/1992,100,Zaniolepis frenata,10,1,PLOO
FI00043,SD7,1/30/1992,100,Zaniolepis latipinnis,12,5,PLOO
FI00043,SD7,1/30/1992,100,Zaniolepis latipinnis,13,1,PLOO
FI00043,SD7,1/30/1992,100,Zaniolepis latipinnis,14,3,PLOO
FI00043,SD7,1/30/1992,100,Zaniolepis latipinnis,15,3,PLOO
FI00043,SD7,1/30/1992,100,Zaniolepis latipinnis,16,2,PLOO
FI00044,SD8,1/30/1992,100,Chitonotus pugetensis,9,1,PLOO
FI00044,SD8,1/30/1992,100,Citharichthys sordidus,6,5,PLOO
FI00044,SD8,1/30/1992,100,Citharichthys sordidus,7,4,PLOO
FI00044,SD8,1/30/1992,100,Citharichthys sordidus,8,1,PLOO
FI00044,SD8,1/30/1992,100,Citharichthys sordidus,9,1,PLOO
FI00044,SD8,1/30/1992,100,Citharichthys sordidus,10,3,PLOO
FI00044,SD8,1/30/1992,100,Citharichthys sordidus,12,1,PLOO
FI00044,SD8,1/30/1992,100,Icelinus quadriseriatus,4,1,PLOO
FI00044,SD8,1/30/1992,100,Icelinus quadriseriatus,5,1,PLOO
FI00044,SD8,1/30/1992,100,Icelinus quadriseriatus,6,4,PLOO
FI00044,SD8,1/30/1992,100,Icelinus quadriseriatus,7,2,PLOO
FI00044,SD8,1/30/1992,100,Icelinus quadriseriatus,8,2,PLOO
FI00044,SD8,1/30/1992,100,Icelinus quadriseriatus,9,2,PLOO
FI00044,SD8,1/30/1992,100,Microstomus pacificus,9,2,PLOO
FI00044,SD8,1/30/1992,100,Microstomus pacificus,18,1,PLOO
FI00044,SD8,1/30/1992,100,Sebastes elongatus,23,1,PLOO
FI00044,SD8,1/30/1992,100,Sebastes rubrivinctus,9,1,PLOO
FI00044,SD8,1/30/1992,100,Sebastes saxicola,6,1,PLOO
FI00044,SD8,1/30/1992,100,Sebastes semicinctus,11,3,PLOO
FI00044,SD8,1/30/1992,100,Sebastes semicinctus,14,1,PLOO
FI00044,SD8,1/30/1992,100,Synodus lucioceps,12,2,PLOO
FI00044,SD8,1/30/1992,100,Synodus lucioceps,13,1,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis frenata,9,1,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis frenata,14,1,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis frenata,15,3,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis frenata,16,1,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis frenata,17,1,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis latipinnis,8,1,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis latipinnis,9,1,PLOO
FI00044,SD8,1/30/1992,100,Zaniolepis latipinnis,14,1,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys fragilis,9,1,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys fragilis,11,1,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,3,1,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,4,4,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,5,3,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,6,3,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,7,21,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,8,11,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,9,9,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,10,10,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,11,12,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,12,7,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,13,6,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys sordidus,14,1,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys xanthostigma,11,1,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys xanthostigma,12,1,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys xanthostigma,13,4,PLOO
FI00045,SD11,4/27/1992,90,Citharichthys xanthostigma,14,3,PLOO
FI00045,SD11,4/27/1992,90,Icelinus quadriseriatus,4,2,PLOO
FI00045,SD11,4/27/1992,90,Icelinus quadriseriatus,5,3,PLOO
FI00045,SD11,4/27/1992,90,Icelinus quadriseriatus,7,2,PLOO
FI00045,SD11,4/27/1992,90,Microstomus pacificus,5,1,PLOO
FI00045,SD11,4/27/1992,90,Microstomus pacificus,10,1,PLOO
FI00045,SD11,4/27/1992,90,Microstomus pacificus,11,1,PLOO
FI00045,SD11,4/27/1992,90,Porichthys notatus,6,4,PLOO
FI00045,SD11,4/27/1992,90,Porichthys notatus,7,4,PLOO
FI00045,SD11,4/27/1992,90,Porichthys notatus,8,2,PLOO
FI00045,SD11,4/27/1992,90,Porichthys notatus,10,3,PLOO
FI00045,SD11,4/27/1992,90,Porichthys notatus,12,1,PLOO
FI00045,SD11,4/27/1992,90,Symphurus atricaudus,11,1,PLOO
FI00045,SD11,4/27/1992,90,Symphurus atricaudus,13,2,PLOO
FI00045,SD11,4/27/1992,90,Synodus lucioceps,13,3,PLOO
FI00045,SD11,4/27/1992,90,Synodus lucioceps,14,1,PLOO
FI00045,SD11,4/27/1992,90,Zalembius rosaceus,4,1,PLOO
FI00045,SD11,4/27/1992,90,Zalembius rosaceus,5,4,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys fragilis,9,1,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,4,1,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,5,11,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,6,9,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,7,32,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,8,33,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,9,15,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,10,9,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,11,8,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,12,7,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,13,5,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys sordidus,14,1,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys xanthostigma,12,1,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys xanthostigma,13,1,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys xanthostigma,14,4,PLOO
FI00046,SD12,4/27/1992,100,Citharichthys xanthostigma,15,2,PLOO
FI00046,SD12,4/27/1992,100,Kathetostoma averruncus,9,1,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,4,1,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,5,3,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,7,1,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,8,2,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,9,1,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,10,1,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,13,1,PLOO
FI00046,SD12,4/27/1992,100,Microstomus pacificus,16,1,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,6,2,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,7,10,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,8,5,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,9,2,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,10,1,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,11,5,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,12,3,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,13,2,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,14,1,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,15,1,PLOO
FI00046,SD12,4/27/1992,100,Porichthys notatus,17,2,PLOO
FI00046,SD12,4/27/1992,100,Scorpaena guttata,19,1,PLOO
FI00046,SD12,4/27/1992,100,Scorpaena guttata,20,2,PLOO
FI00046,SD12,4/27/1992,100,Scorpaena guttata,23,1,PLOO
FI00046,SD12,4/27/1992,100,Scorpaena guttata,25,1,PLOO
FI00046,SD12,4/27/1992,100,Scorpaena guttata,28,1,PLOO
FI00046,SD12,4/27/1992,100,Sebastes chlorostictus,11,1,PLOO
FI00046,SD12,4/27/1992,100,Sebastes saxicola,7,1,PLOO
FI00046,SD12,4/27/1992,100,Symphurus atricaudus,13,1,PLOO
FI00046,SD12,4/27/1992,100,Symphurus atricaudus,14,2,PLOO
FI00046,SD12,4/27/1992,100,Symphurus atricaudus,15,1,PLOO
FI00046,SD12,4/27/1992,100,Zalembius rosaceus,5,1,PLOO
FI00046,SD12,4/27/1992,100,Zalembius rosaceus,9,1,PLOO
FI00046,SD12,4/27/1992,100,Zalembius rosaceus,12,1,PLOO
FI00046,SD12,4/27/1992,100,Zaniolepis latipinnis,11,1,PLOO
FI00046,SD12,4/27/1992,100,Zaniolepis latipinnis,14,1,PLOO
FI00046,SD12,4/27/1992,100,Zaniolepis latipinnis,16,1,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,5,4,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,6,9,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,7,39,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,8,47,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,9,23,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,10,17,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,11,18,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,12,18,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,13,5,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys sordidus,14,3,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys xanthostigma,12,4,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys xanthostigma,13,5,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys xanthostigma,14,3,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys xanthostigma,15,3,PLOO
FI00047,SD13,4/27/1992,100,Citharichthys xanthostigma,20,1,PLOO
FI00047,SD13,4/27/1992,100,Eptatretus stoutii,12,1,PLOO
FI00047,SD13,4/27/1992,100,Eptatretus stoutii,15,2,PLOO
FI00047,SD13,4/27/1992,100,Eptatretus stoutii,16,1,PLOO
FI00047,SD13,4/27/1992,100,Eptatretus stoutii,17,1,PLOO
FI00047,SD13,4/27/1992,100,Eptatretus stoutii,19,1,PLOO
FI00047,SD13,4/27/1992,100,Lyopsetta exilis,14,1,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,3,2,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,4,2,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,5,9,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,6,2,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,7,5,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,8,17,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,9,4,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,10,1,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,14,1,PLOO
FI00047,SD13,4/27/1992,100,Microstomus pacificus,15,1,PLOO
